,date,close,average,turnover_ratio,market_cap
0,2014-01-28,4.55,4.7,17.7697,455.0
1,2014-01-29,4.21,4.42,50.0964,421.0
2,2014-01-30,4.03,4.09,20.0476,403.0
3,2014-02-07,4.1,4.06,14.8868,410.0
4,2014-02-10,4.25,4.18,25.4396,425.0
5,2014-02-11,4.29,4.26,26.8903,429.0
6,2014-02-12,4.41,4.36,28.1883,441.0
7,2014-02-13,4.26,4.34,17.2337,426.0
8,2014-02-14,4.34,4.31,12.2601,434.0
9,2014-02-17,4.68,4.58,31.2658,468.0
10,2014-02-18,4.95,4.88,36.4304,495.0
11,2014-02-19,4.78,4.76,20.8133,478.0
12,2014-02-20,4.75,4.83,17.6952,475.0
13,2014-02-21,4.48,4.55,17.44,448.0
14,2014-02-24,4.46,4.46,7.5273,446.0
15,2014-02-25,4.23,4.33,13.0977,423.0
16,2014-02-26,4.29,4.22,7.4479,429.0
17,2014-02-27,4.18,4.23,7.1185,418.0
18,2014-02-28,4.34,4.24,9.6121,434.0
19,2014-03-03,4.41,4.38,10.8946,441.0
20,2014-03-04,4.4,4.41,13.4422,440.0
21,2014-03-05,4.37,4.39,13.4559,437.0
22,2014-03-06,4.37,4.34,9.364,437.0
23,2014-03-07,4.26,4.31,7.7788,426.0
24,2014-03-10,4.13,4.16,6.7376,413.0
25,2014-03-11,4.17,4.17,5.2167,417.0
26,2014-03-12,4.19,4.17,5.9655,419.0
27,2014-03-13,4.26,4.26,10.1656,426.0
28,2014-03-14,4.15,4.17,7.1016,415.0
29,2014-03-17,4.18,4.18,4.8379,418.0
30,2014-03-18,4.18,4.17,4.3488,418.0
31,2014-03-19,4.19,4.15,4.7454,419.0
32,2014-03-20,4.1,4.15,4.5536,410.0
33,2014-03-21,4.27,4.22,13.1944,427.0
34,2014-03-24,4.25,4.24,9.1687,425.0
35,2014-03-25,4.22,4.23,4.9046,422.0
36,2014-03-26,4.18,4.2,4.1238,418.0
37,2014-03-27,4.13,4.14,5.2108,413.0
38,2014-03-28,4.11,4.12,3.8708,411.0
39,2014-03-31,4.1,4.1,2.612,410.0
40,2014-04-01,4.15,4.12,2.8182,415.0
41,2014-04-02,4.15,4.15,3.308,415.0
42,2014-04-03,4.11,4.12,3.2767,411.0
43,2014-04-04,4.12,4.1,2.4272,412.0
44,2014-04-08,4.21,4.19,9.1994,421.0
45,2014-04-09,4.18,4.18,4.6717,418.0
46,2014-04-10,4.24,4.21,8.0243,424.0
47,2014-04-11,4.17,4.18,5.5117,417.0
48,2014-04-14,4.17,4.15,3.2937,417.0
49,2014-04-15,4.11,4.12,3.6049,411.0
50,2014-04-16,4.12,4.12,1.8317,412.0
51,2014-04-17,4.11,4.11,1.7309,411.0
52,2014-04-18,4.11,4.11,1.9219,411.0
53,2014-04-21,4.09,4.11,2.4968,409.0
54,2014-04-22,4.08,4.07,2.7683,408.0
55,2014-04-23,4.09,4.09,1.9127,409.0
56,2014-04-24,4.06,4.07,2.0074,406.0
57,2014-04-25,4.04,4.05,3.0747,404.0
58,2014-04-28,4.02,4.02,3.7037,402.0
59,2014-04-29,4.07,4.06,2.2237,407.0
60,2014-04-30,4.03,4.04,1.8664,403.0
61,2014-05-05,4.06,4.03,1.9692,406.0
62,2014-05-06,4.05,4.06,2.3921,405.0
63,2014-05-07,4.03,4.02,2.4709,403.0
64,2014-05-08,4.08,4.09,6.5783,408.0
65,2014-05-09,4.07,4.05,4.0797,407.0
66,2014-05-12,4.48,4.38,18.9965,448.0
67,2014-05-13,4.57,4.82,50.1295,457.0
68,2014-05-14,4.41,4.54,28.7727,441.0
69,2014-05-15,4.24,4.27,22.3511,424.0
70,2014-05-16,4.25,4.22,13.7681,425.0
71,2014-05-19,4.17,4.16,8.7865,417.0
72,2014-05-20,4.14,4.21,10.8101,414.0
73,2014-05-21,4.22,4.22,15.5531,422.0
74,2014-05-22,4.12,4.16,10.5231,412.0
75,2014-05-23,4.14,4.12,4.8259,414.0
76,2014-05-26,4.15,4.15,4.2422,415.0
77,2014-05-27,4.13,4.13,3.7631,413.0
78,2014-05-28,4.15,4.15,5.2678,415.0
79,2014-05-29,4.1,4.12,5.2849,410.0
80,2014-05-30,4.12,4.12,4.5121,412.0
81,2014-06-03,4.12,4.14,3.608,412.0
82,2014-06-04,4.09,4.11,3.7497,409.0
83,2014-06-05,4.11,4.1,2.1847,411.0
84,2014-06-06,4.08,4.1,3.1084,408.0
85,2014-06-09,4.06,4.07,2.9349,406.0
86,2014-06-10,4.09,4.08,3.0655,409.0
87,2014-06-11,4.08,4.08,2.4665,408.0
88,2014-06-12,4.08,4.08,2.5448,408.0
89,2014-06-13,4.11,4.1,4.8874,411.0
90,2014-06-16,4.13,4.12,4.6149,413.0
91,2014-06-17,4.08,4.09,2.9479,408.0
92,2014-06-18,4.1,4.08,3.8566,410.0
93,2014-06-19,4.03,4.04,4.3548,403.0
94,2014-06-20,4.05,4.03,2.2889,405.0
95,2014-06-23,4.07,4.07,3.6995,407.0
96,2014-06-24,4.08,4.08,2.6253,408.0
97,2014-06-25,4.12,4.14,8.3748,412.0
98,2014-06-26,4.18,4.17,11.0247,418.0
99,2014-06-27,4.18,4.18,7.7286,418.0
100,2014-06-30,4.13,4.14,5.2503,413.0
101,2014-07-01,4.14,4.14,3.8169,414.0
102,2014-07-02,4.19,4.16,8.8018,419.0
103,2014-07-03,4.15,4.16,5.0785,415.0
104,2014-07-04,4.18,4.16,4.2186,418.0
105,2014-07-07,4.2,4.18,4.4375,420.0
106,2014-07-08,4.18,4.17,2.7324,418.0
107,2014-07-09,4.16,4.2,5.815,416.0
108,2014-07-10,4.19,4.19,5.0299,419.0
109,2014-07-11,4.19,4.19,4.2159,407.0
110,2014-07-14,4.23,4.2,3.9777,411.0
111,2014-07-15,4.3,4.27,8.5584,418.0
112,2014-07-16,4.29,4.29,5.4481,417.0
113,2014-07-17,4.23,4.24,4.4988,411.0
114,2014-07-18,4.24,4.23,3.2386,412.0
115,2014-07-21,4.19,4.2,2.4355,407.0
116,2014-07-22,4.26,4.26,6.8767,414.0
117,2014-07-23,4.27,4.28,6.1471,415.0
118,2014-07-24,4.41,4.43,16.9717,429.0
119,2014-07-25,4.48,4.44,11.6617,435.0
120,2014-07-28,4.82,4.78,31.0496,468.0
121,2014-07-29,4.73,4.71,18.5761,460.0
122,2014-07-30,4.66,4.74,15.4481,453.0
123,2014-07-31,4.73,4.63,13.8922,460.0
124,2014-08-01,4.72,4.76,19.757,459.0
125,2014-08-04,5.0,4.9,23.5669,486.0
126,2014-08-05,4.99,5.07,22.5017,485.0
127,2014-08-06,4.96,4.91,11.3782,482.0
128,2014-08-07,4.78,4.86,10.4254,465.0
129,2014-08-08,4.74,4.76,5.8901,461.0
130,2014-08-11,4.82,4.79,6.6729,468.0
131,2014-08-12,4.74,4.74,6.6501,461.0
132,2014-08-13,4.85,4.78,11.2601,471.0
133,2014-08-14,4.69,4.74,8.5439,456.0
134,2014-08-15,4.73,4.73,5.7777,460.0
135,2014-08-18,4.76,4.75,5.4009,463.0
136,2014-08-19,4.85,4.86,12.5947,471.0
137,2014-08-20,4.81,4.81,5.6603,467.0
138,2014-08-21,4.72,4.74,5.2052,459.0
139,2014-08-22,4.73,4.72,4.867,460.0
140,2014-08-25,4.61,4.63,6.0814,448.0
141,2014-08-26,4.52,4.56,6.2081,439.0
142,2014-08-27,4.54,4.53,3.4368,441.0
143,2014-08-28,4.53,4.55,3.8813,440.0
144,2014-08-29,4.57,4.53,2.5289,444.0
145,2014-09-01,4.6,4.58,4.023,447.0
146,2014-09-02,4.67,4.63,5.6633,454.0
147,2014-09-03,4.72,4.73,7.593,459.0
148,2014-09-04,4.73,4.72,4.137,460.0
149,2014-09-05,4.8,4.77,6.8395,466.0
150,2014-09-09,4.78,4.77,5.0582,465.0
151,2014-09-10,4.72,4.72,5.672,459.0
152,2014-09-11,4.7,4.73,6.1838,457.0
153,2014-09-12,4.74,4.71,5.4675,461.0
154,2014-09-15,4.94,4.91,16.0598,480.0
155,2014-09-16,4.83,4.89,12.1528,469.0
156,2014-09-17,4.84,4.81,5.972,470.0
157,2014-09-18,4.92,4.9,7.9612,478.0
158,2014-09-19,4.89,4.88,5.7552,475.0
159,2014-09-22,4.76,4.79,6.3689,463.0
160,2014-09-23,4.81,4.8,4.9439,467.0
161,2014-09-24,5.29,5.06,19.8442,514.0
162,2014-09-25,5.19,5.34,25.8298,504.0
163,2014-09-26,5.16,5.14,11.9771,501.0
164,2014-09-29,5.67,5.39,24.4839,551.0
165,2014-09-30,5.89,5.93,33.8078,572.0
166,2014-10-08,5.89,5.87,17.2942,572.0
167,2014-10-09,6.32,6.08,28.4422,614.0
168,2014-10-10,6.37,6.33,25.0743,619.0
169,2014-10-13,6.4,6.38,16.3815,622.0
170,2014-10-14,6.22,6.24,13.9122,604.0
171,2014-10-15,6.19,6.14,10.0971,602.0
172,2014-10-16,6.09,6.18,8.5751,592.0
173,2014-10-17,5.9,5.92,10.0396,573.0
174,2014-10-20,5.94,5.93,4.5222,577.0
175,2014-10-21,5.73,5.85,6.2085,557.0
176,2014-10-22,5.78,5.78,6.2016,562.0
177,2014-10-23,5.9,5.88,10.099,573.0
