,date,close,average,turnover_ratio,market_cap
0,2005-01-04,9.13,9.13,5.3883,19.264
1,2005-01-05,9.33,9.21,3.6885,19.694
2,2005-01-06,9.26,9.18,1.8988,19.5435
3,2005-01-07,9.24,9.37,2.438,19.5005
4,2005-01-10,9.29,9.2,1.1867,19.608
5,2005-01-11,9.14,9.14,1.2784,19.2855
6,2005-01-12,9.03,8.99,1.2425,19.049
7,2005-01-13,9.31,9.29,2.3842,19.651
8,2005-01-14,9.07,9.33,1.8112,19.135
9,2005-01-17,8.64,8.74,1.4502,18.232
10,2005-01-18,8.94,8.79,1.0182,18.8555
11,2005-01-19,8.81,8.86,0.6601,18.5975
12,2005-01-20,8.71,8.74,0.7735,18.3825
13,2005-01-21,8.37,8.15,2.7457,17.6515
14,2005-01-24,8.55,8.58,1.4861,18.0385
15,2005-01-25,8.42,8.5,0.9736,17.759
16,2005-01-26,8.3,8.34,0.6898,17.5225
17,2005-01-27,8.02,8.08,1.0352,16.9205
18,2005-01-28,7.88,7.95,0.6214,16.6195
19,2005-01-31,7.51,7.57,0.7579,15.8455
20,2005-02-01,7.52,7.57,0.4406,15.867
21,2005-02-02,8.27,8.03,1.644,17.458
22,2005-02-03,8.22,8.35,2.3906,17.3505
23,2005-02-04,8.23,8.16,1.0708,17.372
24,2005-02-16,8.22,8.31,0.668,17.3505
25,2005-02-17,8.38,8.24,0.8218,17.673
26,2005-02-18,8.12,8.21,0.4042,17.1355
27,2005-02-21,8.19,8.2,0.4772,17.286
28,2005-02-22,8.43,8.41,1.3347,17.7805
29,2005-02-23,8.64,8.61,1.8231,18.232
30,2005-02-24,8.63,8.59,1.0397,18.2105
31,2005-02-25,8.63,8.66,1.3541,18.2105
32,2005-02-28,8.43,8.58,1.3938,17.7805
33,2005-03-01,8.29,8.31,1.2262,17.501
34,2005-03-02,8.25,8.27,0.8493,17.415
35,2005-03-03,8.38,8.31,0.5922,17.673
36,2005-03-04,8.21,8.26,0.5149,17.329
37,2005-03-07,8.24,8.24,0.352,17.3935
38,2005-03-08,8.46,8.36,0.7853,17.845
39,2005-03-09,8.8,8.7,2.4779,18.576
40,2005-03-10,8.39,8.58,1.4009,17.6945
41,2005-03-11,8.56,8.49,0.8214,18.06
42,2005-03-14,8.3,8.37,0.7436,17.5225
43,2005-03-15,8.28,8.32,0.4942,17.4795
44,2005-03-16,8.08,8.2,0.6019,17.0495
45,2005-03-17,8.06,8.09,0.5684,17.0065
46,2005-03-18,7.76,7.86,0.8701,16.383
47,2005-03-21,7.79,7.79,0.3027,16.426
48,2005-03-22,7.45,7.52,0.645,15.7165
49,2005-03-24,7.52,7.44,0.4948,15.867
50,2005-03-25,7.52,7.6,0.4414,15.867
51,2005-03-28,7.31,7.24,0.4973,15.4155
52,2005-03-29,7.21,7.35,0.5027,15.222
53,2005-03-30,6.68,6.77,0.9491,14.104
54,2005-03-31,6.82,6.73,0.518,14.3835
55,2005-04-01,7.09,6.97,0.8814,14.964
56,2005-04-04,6.89,6.94,0.519,14.534
57,2005-04-05,6.68,6.78,0.4575,14.104
58,2005-04-06,6.66,6.54,0.8469,14.061
59,2005-04-07,6.91,6.97,1.1744,14.577
60,2005-04-08,7.05,7.03,0.8218,14.878
61,2005-04-11,7.75,7.65,4.5703,16.3615
62,2005-04-12,7.22,7.43,1.7603,15.2435
63,2005-04-13,7.44,7.43,1.4894,15.695
64,2005-04-14,7.25,7.31,0.8651,15.2865
65,2005-04-15,6.94,7.04,0.8439,14.6415
66,2005-04-18,6.73,6.71,0.7839,14.19
67,2005-04-19,6.87,6.83,0.4678,14.491
68,2005-04-20,6.57,6.61,0.7193,13.8675
69,2005-04-21,6.5,6.49,0.5989,13.717
70,2005-04-22,6.5,6.57,0.717,13.717
71,2005-04-25,5.91,5.94,1.4427,12.47
72,2005-04-26,6.12,6.09,0.9117,12.9215
73,2005-04-27,5.81,5.92,0.8425,12.255
74,2005-04-28,6.09,5.92,1.3369,12.857
75,2005-04-29,5.99,5.98,0.7241,12.642
76,2005-05-09,5.8,5.95,0.6971,12.2335
77,2005-05-10,5.74,5.66,0.8292,12.1045
78,2005-05-11,5.87,5.79,0.7203,12.384
79,2005-05-12,5.9,5.89,0.5849,12.4485
80,2005-05-16,6.13,6.28,2.6504,12.943
81,2005-05-17,6.21,6.21,1.2016,13.0935
82,2005-05-18,6.25,6.21,0.7089,13.1795
83,2005-05-19,6.13,6.18,0.5752,12.943
84,2005-05-20,6.01,6.04,0.6531,12.685
85,2005-05-23,5.81,5.81,0.5771,12.255
86,2005-05-24,6.37,6.29,3.4319,13.4375
87,2005-05-25,6.32,6.39,3.3009,13.33
88,2005-05-26,6.25,6.31,1.2183,13.1795
89,2005-05-27,6.32,6.38,1.5641,13.33
90,2005-05-30,6.37,6.36,0.8031,13.4375
91,2005-05-31,6.59,6.67,3.9978,13.9105
92,2005-06-01,6.48,6.46,1.3986,13.674
93,2005-06-02,6.55,6.48,1.2893,13.8245
94,2005-06-03,6.31,6.39,1.1222,13.3085
