,date,close,average,turnover_ratio,market_cap
1663,2012-01-04,31.52,31.87,0.2539,232.9693
1664,2012-01-05,31.62,31.78,0.5377,233.7401
1665,2012-01-06,31.94,31.66,0.3851,236.0524
1666,2012-01-09,32.07,32.1,0.5514,237.0159
1667,2012-01-10,32.9,32.41,1.2588,243.1822
1668,2012-01-11,32.51,32.76,0.7375,240.2917
1669,2012-01-12,32.35,32.46,0.5445,239.1355
1670,2012-01-13,32.12,32.12,0.3833,237.4013
1671,2012-01-16,32.12,31.95,0.4941,237.4013
1672,2012-01-17,33.0,32.58,0.7808,243.9529
1673,2012-01-18,32.9,32.93,0.7103,243.1822
1674,2012-01-19,33.4,33.39,0.7519,246.8434
1675,2012-01-20,33.63,33.65,0.5915,248.5776
1676,2012-01-30,32.74,33.15,0.4869,242.026
1677,2012-01-31,32.59,32.64,0.311,240.8698
1678,2012-02-01,32.56,32.77,0.2408,240.6771
1679,2012-02-02,33.4,33.07,0.6409,246.8434
1680,2012-02-03,33.84,33.46,1.0073,250.1192
1681,2012-02-06,33.92,33.83,0.6825,250.6973
1682,2012-02-07,33.63,33.52,0.7004,248.5776
1683,2012-02-08,34.26,34.02,0.6611,253.2023
1684,2012-02-09,34.07,34.15,0.4326,251.8535
1685,2012-02-10,33.89,33.83,0.6731,250.5046
1686,2012-02-13,33.92,33.98,0.4208,250.6973
1687,2012-02-14,33.84,33.84,0.2431,250.1192
1688,2012-02-15,34.07,34.09,0.5009,251.8535
1689,2012-02-16,33.47,33.57,0.6421,247.4215
1690,2012-02-17,33.34,33.33,0.432,246.458
1691,2012-02-20,33.73,33.6,0.6597,249.3484
1692,2012-02-21,33.73,33.64,0.2376,249.3484
1693,2012-02-22,33.79,33.6,0.8263,249.7338
1694,2012-02-23,34.07,33.69,1.0035,251.8535
1695,2012-02-24,34.44,34.19,1.704,254.5512
1696,2012-02-27,34.44,34.52,1.5025,254.5512
1697,2012-02-28,34.2,34.19,0.8152,252.8169
1698,2012-02-29,34.2,34.41,1.2052,252.8169
1699,2012-03-01,34.54,34.44,0.7471,255.322
1700,2012-03-02,34.91,34.79,0.7674,258.0197
1701,2012-03-05,34.39,34.56,1.4333,254.1658
1702,2012-03-06,34.78,34.7,1.024,257.0563
1703,2012-03-07,34.44,34.53,0.7115,254.5512
1704,2012-03-08,34.65,34.73,0.802,256.0928
1705,2012-03-09,35.35,34.95,1.3076,261.2956
1706,2012-03-12,35.12,35.14,0.6221,259.5613
1707,2012-03-13,35.17,34.97,0.5328,259.9467
1708,2012-03-14,34.59,35.03,1.1308,255.7074
1709,2012-03-15,34.39,34.58,0.6197,254.1658
1710,2012-03-16,34.41,34.24,0.6395,254.3585
1711,2012-03-19,34.41,34.33,0.4631,254.3585
1712,2012-03-20,34.2,34.12,0.3326,252.8169
1713,2012-03-21,33.97,33.92,0.6121,251.0827
1714,2012-03-22,33.97,34.0,0.1907,251.0827
1715,2012-03-23,33.92,33.85,0.253,250.6973
1716,2012-03-26,34.02,33.92,0.1453,251.4681
1717,2012-03-27,34.05,34.14,0.2071,251.6608
1718,2012-03-28,33.63,33.91,0.3322,248.5776
1719,2012-03-29,33.42,33.33,0.3839,247.0361
1720,2012-03-30,33.68,33.57,0.2295,248.963
1721,2012-04-05,33.92,33.7,0.508,250.6973
1722,2012-04-06,33.89,33.81,0.248,250.5046
1723,2012-04-09,33.68,33.75,0.204,248.963
1724,2012-04-10,33.76,33.51,0.2078,249.5411
1725,2012-04-11,33.97,33.84,0.2287,251.0827
1726,2012-04-12,34.39,34.28,0.4493,254.1658
1727,2012-04-13,34.57,34.48,0.5219,255.5147
1728,2012-04-16,34.41,34.4,0.1985,254.3585
1729,2012-04-17,34.39,34.43,0.519,254.1658
